datetime,Datetime,Temp,pH ,mV[pH],ORP[mV],EC,EC Abs,RES[KOhm-cm],TDS [ppt],Sal.[psu],Sigma T[sT],Press.[psi],D.O.[%],D.O.[mg/L]
2021-11-17 21:21:30,11/17/2021 9:44:07 p. m.,17.02,5.47,102.8,249.3,656,556,1.5,0.328,0.32,0,10.807,59.4,4.18
2021-11-17 21:21:35,11/17/2021 9:44:12 p. m.,17.02,5.48,102.8,249.3,655,556,1.5,0.328,0.32,0,10.808,59.4,4.18
2021-11-17 21:21:40,11/17/2021 9:44:17 p. m.,17.02,5.47,102.8,249.3,655,556,1.5,0.328,0.32,0,10.809,59,4.15
2021-11-17 21:21:45,11/17/2021 9:44:22 p. m.,17.02,5.47,102.8,249.3,655,556,1.5,0.328,0.32,0,10.809,58.7,4.13
2021-11-17 21:21:50,11/17/2021 9:44:27 p. m.,17.02,5.47,102.8,249.3,655,556,1.5,0.328,0.32,0,10.808,59.5,4.19
2021-11-17 21:21:55,11/17/2021 9:44:32 p. m.,17.02,5.47,102.8,249.3,655,556,1.5,0.328,0.32,0,10.809,59.5,4.19
2021-11-17 21:22:00,11/17/2021 9:44:37 p. m.,17.02,5.47,102.8,249.3,655,556,1.5,0.328,0.32,0,10.81,59.4,4.18
2021-11-17 21:22:05,11/17/2021 9:44:42 p. m.,17.02,5.47,103,249.3,655,556,1.5,0.328,0.32,0,10.809,59.7,4.2
2021-11-17 21:22:10,11/17/2021 9:44:47 p. m.,17.02,5.47,102.8,249.3,656,556,1.5,0.328,0.32,0,10.809,60.7,4.27
2021-11-17 21:22:15,11/17/2021 9:44:52 p. m.,17.02,5.47,102.8,249.3,656,556,1.5,0.328,0.32,0,10.809,60.4,4.26
2021-11-17 21:22:20,11/17/2021 9:44:57 p. m.,17.02,5.47,102.8,249.3,656,556,1.5,0.328,0.32,0,10.808,59.8,4.21
2021-11-17 21:22:25,11/17/2021 9:45:02 p. m.,17.02,5.47,102.9,249.3,655,556,1.5,0.328,0.32,0,10.809,59.6,4.2
2021-11-17 21:22:30,11/17/2021 9:45:07 p. m.,17.02,5.47,102.8,249.3,655,556,1.5,0.328,0.32,0,10.809,59.4,4.18
2021-11-17 21:22:35,11/17/2021 9:45:12 p. m.,17.02,5.47,102.9,249.3,655,556,1.5,0.328,0.32,0,10.81,59,4.15
2021-11-17 21:22:40,11/17/2021 9:45:17 p. m.,17.02,5.47,102.9,249.3,656,556,1.5,0.328,0.32,0,10.811,58.7,4.14
2021-11-17 21:22:45,11/17/2021 9:45:22 p. m.,17.02,5.47,102.8,249.3,656,556,1.5,0.328,0.32,0,10.812,58.4,4.12
2021-11-17 21:22:50,11/17/2021 9:45:27 p. m.,17.02,5.47,102.8,249.3,656,556,1.5,0.328,0.32,0,10.811,58.3,4.1
2021-11-17 21:22:55,11/17/2021 9:45:32 p. m.,17.02,5.47,102.8,249.3,656,556,1.5,0.328,0.32,0,10.811,60.2,4.24
2021-11-17 21:23:00,11/17/2021 9:45:37 p. m.,17.02,5.47,103,249.3,655,556,1.5,0.328,0.32,0,10.813,60.6,4.26
2021-11-17 21:23:05,11/17/2021 9:45:42 p. m.,17.02,5.47,102.9,249.3,656,556,1.5,0.328,0.32,0,10.812,60.8,4.28
2021-11-17 21:23:10,11/17/2021 9:45:47 p. m.,17.02,5.47,102.9,249.3,655,556,1.5,0.328,0.32,0,10.813,60.4,4.25
2021-11-17 21:23:15,11/17/2021 9:45:52 p. m.,17.02,5.47,103,249.2,656,556,1.5,0.328,0.32,0,10.814,60.5,4.26
2021-11-17 21:23:20,11/17/2021 9:45:57 p. m.,17.02,5.47,103,249.2,656,556,1.5,0.328,0.32,0,10.813,60.6,4.27
2021-11-17 21:23:25,11/17/2021 9:46:02 p. m.,17.02,5.47,102.9,249.2,655,556,1.5,0.328,0.32,0,10.813,61.5,4.33
2021-11-17 21:23:30,11/17/2021 9:46:07 p. m.,17.02,5.47,103,249.2,655,556,1.5,0.328,0.32,0,10.813,61.6,4.34
2021-11-17 21:23:35,11/17/2021 9:46:12 p. m.,17.02,5.47,102.9,249.2,656,556,1.5,0.328,0.32,0,10.812,61.3,4.31
2021-11-17 21:23:40,11/17/2021 9:46:17 p. m.,17.02,5.47,102.9,249.2,655,556,1.5,0.328,0.32,0,10.811,61.2,4.31
2021-11-17 21:23:45,11/17/2021 9:46:22 p. m.,17.02,5.47,102.9,249.2,656,556,1.5,0.328,0.32,0,10.811,61.1,4.3
2021-11-17 21:23:50,11/17/2021 9:46:27 p. m.,17.02,5.47,102.9,249.1,655,556,1.5,0.328,0.32,0,10.81,61.1,4.31
2021-11-17 21:23:55,11/17/2021 9:46:32 p. m.,17.01,5.47,102.9,249.1,655,556,1.5,0.328,0.32,0,10.811,60.8,4.28
2021-11-17 21:24:00,11/17/2021 9:46:37 p. m.,17.01,5.47,102.9,249.2,655,556,1.5,0.328,0.32,0,10.809,61,4.3
2021-11-17 21:24:05,11/17/2021 9:46:42 p. m.,17.01,5.47,102.9,249.2,655,556,1.5,0.328,0.32,0,10.809,61.8,4.35
2021-11-17 21:24:10,11/17/2021 9:46:47 p. m.,17.01,5.47,102.9,249.2,655,556,1.5,0.328,0.32,0,10.811,61.5,4.33
2021-11-17 21:24:15,11/17/2021 9:46:52 p. m.,17.01,5.47,103,249.2,655,556,1.5,0.328,0.32,0,10.813,61.7,4.34
2021-11-17 21:24:20,11/17/2021 9:46:57 p. m.,17.01,5.47,103,249.2,655,556,1.5,0.328,0.32,0,10.811,62,4.37
2021-11-17 21:24:25,11/17/2021 9:47:02 p. m.,17.01,5.47,103,249.2,656,556,1.5,0.328,0.32,0,10.811,62.5,4.4
2021-11-17 21:24:30,11/17/2021 9:47:07 p. m.,17.01,5.47,103,249.2,656,556,1.5,0.328,0.32,0,10.812,62.3,4.38
2021-11-17 21:24:35,11/17/2021 9:47:12 p. m.,17.01,5.47,103,249.2,656,556,1.5,0.328,0.32,0,10.812,61.7,4.34
2021-11-17 21:24:40,11/17/2021 9:47:17 p. m.,17.01,5.47,102.9,249.2,656,556,1.5,0.328,0.32,0,10.813,61.1,4.31
2021-11-17 21:24:45,11/17/2021 9:47:22 p. m.,17.01,5.47,103.1,249.2,656,556,1.5,0.328,0.32,0,10.812,60.4,4.26
2021-11-17 21:24:50,11/17/2021 9:47:27 p. m.,17.01,5.47,102.9,249.2,656,556,1.5,0.328,0.32,0,10.811,59.9,4.22
2021-11-17 21:24:55,11/17/2021 9:47:32 p. m.,17.01,5.47,103,249.2,656,556,1.5,0.328,0.32,0,10.811,59.7,4.21
2021-11-17 21:25:00,11/17/2021 9:47:37 p. m.,17.01,5.47,103,249.2,656,556,1.5,0.328,0.32,0,10.81,61.2,4.31
2021-11-17 21:25:05,11/17/2021 9:47:42 p. m.,17.01,5.47,103,249.2,656,556,1.5,0.328,0.32,0,10.812,61.5,4.33
2021-11-17 21:25:10,11/17/2021 9:47:47 p. m.,17.01,5.47,103,249.2,656,556,1.5,0.328,0.32,0,10.813,61.3,4.32
2021-11-17 21:25:15,11/17/2021 9:47:52 p. m.,17.01,5.47,103,249.2,655,556,1.5,0.328,0.32,0,10.812,61,4.3
2021-11-17 21:25:20,11/17/2021 9:47:57 p. m.,17.01,5.47,103,249.2,655,556,1.5,0.328,0.32,0,10.813,61.7,4.34
2021-11-17 21:25:25,11/17/2021 9:48:02 p. m.,17.01,5.47,103,249.2,655,556,1.5,0.328,0.32,0,10.812,61,4.3
2021-11-17 21:25:30,11/17/2021 9:48:07 p. m.,17.01,5.47,103,249.2,655,556,1.5,0.328,0.32,0,10.813,60.3,4.25
2021-11-17 21:25:35,11/17/2021 9:48:12 p. m.,17.01,5.47,103,249.2,655,556,1.5,0.328,0.32,0,10.813,60.1,4.24
2021-11-17 21:25:40,11/17/2021 9:48:17 p. m.,17.01,5.47,103,249.2,655,556,1.5,0.328,0.32,0,10.815,60.5,4.26
2021-11-17 21:25:45,11/17/2021 9:48:22 p. m.,17.01,5.47,103,249.2,655,556,1.5,0.328,0.32,0,10.813,60.9,4.29
2021-11-17 21:25:50,11/17/2021 9:48:27 p. m.,17.01,5.47,103,249.2,655,556,1.5,0.328,0.32,0,10.814,61.5,4.33
2021-11-17 21:25:55,11/17/2021 9:48:32 p. m.,17.01,5.47,103,249.2,655,556,1.5,0.328,0.32,0,10.814,62.1,4.37
2021-11-17 21:26:00,11/17/2021 9:48:37 p. m.,17.01,5.47,103,249.2,656,556,1.5,0.328,0.32,0,10.811,62.1,4.38
2021-11-17 21:26:05,11/17/2021 9:48:42 p. m.,17.01,5.47,103,249.2,655,556,1.5,0.328,0.32,0,10.812,61.6,4.34
2021-11-17 21:26:10,11/17/2021 9:48:47 p. m.,17.01,5.47,103,249.2,655,556,1.5,0.328,0.32,0,10.808,61.2,4.31
2021-11-17 21:26:15,11/17/2021 9:48:52 p. m.,17,5.47,103,249.2,656,556,1.5,0.328,0.32,0,10.809,61.3,4.32
2021-11-17 21:26:20,11/17/2021 9:48:57 p. m.,17,5.47,102.9,249.2,655,556,1.5,0.328,0.32,0,10.809,61.4,4.33
2021-11-17 21:26:25,11/17/2021 9:49:02 p. m.,17,5.47,102.9,249.2,655,556,1.5,0.328,0.32,0,10.809,62,4.36
2021-11-17 21:26:30,11/17/2021 9:49:07 p. m.,16.99,5.47,102.9,249.2,655,556,1.5,0.328,0.32,0,10.811,61.9,4.36
2021-11-17 21:26:35,11/17/2021 9:49:12 p. m.,16.99,5.47,103,249.2,655,556,1.5,0.328,0.32,0,10.811,61.8,4.36
2021-11-17 21:26:40,11/17/2021 9:49:17 p. m.,16.99,5.47,103,249.3,655,556,1.5,0.328,0.32,0,10.811,61.8,4.35
2021-11-17 21:26:45,11/17/2021 9:49:22 p. m.,16.99,5.47,103,249.3,656,556,1.5,0.328,0.32,0,10.811,61.5,4.33
2021-11-17 21:26:50,11/17/2021 9:49:27 p. m.,16.99,5.47,103,249.3,655,556,1.5,0.328,0.32,0,10.811,61.1,4.3
2021-11-17 21:26:55,11/17/2021 9:49:32 p. m.,16.99,5.47,103,249.3,655,556,1.5,0.328,0.32,0,10.812,60.7,4.28
2021-11-17 21:27:00,11/17/2021 9:49:37 p. m.,16.99,5.47,103,249.3,655,556,1.5,0.328,0.32,0,10.809,60.1,4.23
2021-11-17 21:27:05,11/17/2021 9:49:42 p. m.,16.99,5.47,103,249.3,656,556,1.5,0.328,0.32,0,10.809,59.8,4.21
2021-11-17 21:27:10,11/17/2021 9:49:47 p. m.,16.99,5.47,103,249.3,655,556,1.5,0.328,0.32,0,10.81,60.3,4.25
2021-11-17 21:27:15,11/17/2021 9:49:52 p. m.,16.99,5.47,103,249.3,655,556,1.5,0.328,0.32,0,10.811,61.1,4.31
2021-11-17 21:27:20,11/17/2021 9:49:57 p. m.,16.99,5.47,103,249.3,655,556,1.5,0.328,0.32,0,10.813,61.1,4.31
2021-11-17 21:27:25,11/17/2021 9:50:02 p. m.,16.99,5.47,103,249.3,655,556,1.5,0.328,0.32,0,10.813,61.1,4.31
2021-11-17 21:27:30,11/17/2021 9:50:07 p. m.,16.99,5.47,103,249.3,655,556,1.5,0.328,0.32,0,10.813,61.4,4.33
2021-11-17 21:27:35,11/17/2021 9:50:12 p. m.,16.99,5.47,103,249.3,655,556,1.5,0.328,0.32,0,10.815,61.3,4.32
2021-11-17 21:27:40,11/17/2021 9:50:17 p. m.,16.99,5.47,103,249.3,655,556,1.5,0.328,0.32,0,10.815,61.3,4.32
2021-11-17 21:27:45,11/17/2021 9:50:22 p. m.,16.99,5.47,102.9,249.3,655,556,1.5,0.328,0.32,0,10.812,61.1,4.3
2021-11-17 21:27:50,11/17/2021 9:50:27 p. m.,16.99,5.47,103,249.3,655,556,1.5,0.328,0.32,0,10.811,60.9,4.29
2021-11-17 21:27:55,11/17/2021 9:50:32 p. m.,16.99,5.47,103,249.3,655,556,1.5,0.328,0.32,0,10.812,60.6,4.27
2021-11-17 21:28:00,11/17/2021 9:50:37 p. m.,16.99,5.47,103,249.4,656,556,1.5,0.328,0.32,0,10.813,61.1,4.3
2021-11-17 21:28:05,11/17/2021 9:50:42 p. m.,16.99,5.47,103,249.4,656,556,1.5,0.328,0.32,0,10.812,61.7,4.34
2021-11-17 21:28:10,11/17/2021 9:50:47 p. m.,16.99,5.47,103,249.4,655,556,1.5,0.328,0.32,0,10.812,61.3,4.32
2021-11-17 21:28:15,11/17/2021 9:50:52 p. m.,16.99,5.47,103,249.4,656,556,1.5,0.328,0.32,0,10.812,60.7,4.28
2021-11-17 21:28:20,11/17/2021 9:50:57 p. m.,16.98,5.47,103,249.4,656,556,1.5,0.328,0.32,0,10.814,60.4,4.25
2021-11-17 21:28:25,11/17/2021 9:51:02 p. m.,16.98,5.47,103,249.4,656,556,1.5,0.328,0.32,0,10.813,59.9,4.22
2021-11-17 21:28:30,11/17/2021 9:51:07 p. m.,16.98,5.47,103,249.3,656,556,1.5,0.328,0.32,0,10.815,59.7,4.21
2021-11-17 21:28:35,11/17/2021 9:51:12 p. m.,16.98,5.47,103,249.3,656,556,1.5,0.328,0.32,0,10.814,60.4,4.26
2021-11-17 21:28:40,11/17/2021 9:51:17 p. m.,16.98,5.47,103,249.3,656,556,1.5,0.328,0.32,0,10.814,61,4.3
2021-11-17 21:28:45,11/17/2021 9:51:22 p. m.,16.98,5.47,103,249.3,656,556,1.5,0.328,0.32,0,10.815,61.3,4.32
2021-11-17 21:28:50,11/17/2021 9:51:27 p. m.,16.98,5.47,103,249.3,656,556,1.5,0.328,0.32,0,10.813,61,4.3
2021-11-17 21:28:55,11/17/2021 9:51:32 p. m.,16.99,5.47,103,249.3,656,556,1.5,0.328,0.32,0,10.812,60.8,4.29
2021-11-17 21:29:00,11/17/2021 9:51:37 p. m.,16.99,5.47,103,249.3,656,556,1.5,0.328,0.32,0,10.811,60.7,4.27
2021-11-17 21:29:05,11/17/2021 9:51:42 p. m.,16.99,5.47,103,249.3,656,556,1.5,0.328,0.32,0,10.812,60.6,4.27
2021-11-17 21:29:10,11/17/2021 9:51:47 p. m.,16.99,5.47,103,249.3,656,556,1.5,0.328,0.32,0,10.813,61.2,4.31
2021-11-17 21:29:15,11/17/2021 9:51:52 p. m.,16.99,5.47,103,249.3,656,556,1.5,0.328,0.32,0,10.813,61,4.3
2021-11-17 21:29:20,11/17/2021 9:51:57 p. m.,16.99,5.47,102.9,249.3,656,556,1.5,0.328,0.32,0,10.813,61,4.3
2021-11-17 21:29:25,11/17/2021 9:52:02 p. m.,16.98,5.47,103,249.3,656,556,1.5,0.328,0.32,0,10.814,60.8,4.28
2021-11-17 21:29:30,11/17/2021 9:52:07 p. m.,16.98,5.47,103,249.2,656,556,1.5,0.328,0.32,0,10.813,60.9,4.29
2021-11-17 21:29:35,11/17/2021 9:52:12 p. m.,16.98,5.47,102.9,249.2,656,556,1.5,0.328,0.32,0,10.813,60.5,4.26
2021-11-17 21:29:40,11/17/2021 9:52:17 p. m.,16.98,5.47,103,249.2,656,556,1.5,0.328,0.32,0,10.813,60,4.23
2021-11-17 21:29:45,11/17/2021 9:52:22 p. m.,16.98,5.47,103,249.1,655,556,1.5,0.328,0.32,0,10.814,59.2,4.17
2021-11-17 21:29:50,11/17/2021 9:52:27 p. m.,16.98,5.47,103,249.1,656,556,1.5,0.328,0.32,0,10.813,58.7,4.14
2021-11-17 21:29:55,11/17/2021 9:52:32 p. m.,16.98,5.47,102.9,249.1,656,556,1.5,0.328,0.32,0,10.811,58.7,4.14
2021-11-17 21:30:00,11/17/2021 9:52:37 p. m.,16.97,5.47,102.9,249.1,656,556,1.5,0.328,0.32,0,10.811,58.8,4.14
2021-11-17 21:30:05,11/17/2021 9:52:42 p. m.,16.97,5.47,103,249.1,656,556,1.5,0.328,0.32,0,10.812,58.4,4.12
2021-11-17 21:30:10,11/17/2021 9:52:47 p. m.,16.97,5.47,103,249.1,656,556,1.5,0.328,0.32,0,10.81,58,4.09
2021-11-17 21:30:15,11/17/2021 9:52:52 p. m.,16.97,5.47,103,249.2,656,556,1.5,0.328,0.32,0,10.812,57.9,4.08
2021-11-17 21:30:20,11/17/2021 9:52:57 p. m.,16.97,5.47,103,249.2,656,556,1.5,0.328,0.32,0,10.814,58.1,4.1
2021-11-17 21:30:25,11/17/2021 9:53:02 p. m.,16.97,5.47,103.1,249.2,656,556,1.5,0.328,0.32,0,10.813,58.6,4.13
2021-11-17 21:30:30,11/17/2021 9:53:07 p. m.,16.97,5.47,103.1,249.2,655,555,1.5,0.328,0.32,0,10.813,58.9,4.15
2021-11-17 21:30:35,11/17/2021 9:53:12 p. m.,16.97,5.47,103,249.2,655,555,1.5,0.328,0.32,0,10.812,59.2,4.17
2021-11-17 21:30:40,11/17/2021 9:53:17 p. m.,16.97,5.47,103.2,249.2,656,556,1.5,0.328,0.32,0,10.813,59.4,4.19
2021-11-17 21:30:45,11/17/2021 9:53:22 p. m.,16.97,5.47,103.1,249.2,655,555,1.5,0.328,0.32,0,10.813,59.8,4.22
2021-11-17 21:30:50,11/17/2021 9:53:27 p. m.,16.97,5.47,103,249.2,655,555,1.5,0.328,0.32,0,10.815,59.4,4.19
2021-11-17 21:30:55,11/17/2021 9:53:32 p. m.,16.97,5.47,103,249.2,655,555,1.5,0.328,0.32,0,10.813,59,4.16
2021-11-17 21:31:00,11/17/2021 9:53:37 p. m.,16.97,5.47,103,249.2,655,555,1.5,0.328,0.32,0,10.813,59.2,4.18
2021-11-17 21:31:05,11/17/2021 9:53:42 p. m.,16.97,5.47,103,249.2,655,555,1.5,0.328,0.32,0,10.811,59.6,4.2
2021-11-17 21:31:10,11/17/2021 9:53:47 p. m.,16.97,5.47,103,249.2,655,555,1.5,0.328,0.32,0,10.813,59.3,4.18
2021-11-17 21:31:15,11/17/2021 9:53:52 p. m.,16.97,5.47,103,249.2,655,555,1.5,0.328,0.32,0,10.813,58.8,4.14
2021-11-17 21:31:20,11/17/2021 9:53:57 p. m.,16.97,5.47,103,249.2,655,555,1.5,0.328,0.32,0,10.811,58.4,4.11
2021-11-17 21:31:25,11/17/2021 9:54:02 p. m.,16.97,5.47,102.9,249.2,655,555,1.5,0.328,0.32,0,10.814,58,4.09
2021-11-17 21:31:30,11/17/2021 9:54:07 p. m.,16.97,5.47,103,249.2,655,555,1.5,0.328,0.32,0,10.813,57.7,4.07
2021-11-17 21:31:35,11/17/2021 9:54:12 p. m.,16.97,5.47,102.9,249.2,655,555,1.5,0.328,0.32,0,10.816,57.4,4.05
2021-11-17 21:31:40,11/17/2021 9:54:17 p. m.,16.97,5.47,103.1,249.2,655,555,1.5,0.328,0.32,0,10.814,57.4,4.04
2021-11-17 21:31:45,11/17/2021 9:54:22 p. m.,16.97,5.47,103,249.1,655,555,1.5,0.328,0.32,0,10.814,57.4,4.05
2021-11-17 21:31:50,11/17/2021 9:54:27 p. m.,16.97,5.47,103,249.1,655,555,1.5,0.328,0.32,0,10.813,57.7,4.07
2021-11-17 21:31:55,11/17/2021 9:54:32 p. m.,16.97,5.47,102.9,249.2,655,555,1.5,0.328,0.32,0,10.812,57.5,4.05
2021-11-17 21:32:00,11/17/2021 9:54:37 p. m.,16.97,5.47,103.1,249.2,655,555,1.5,0.328,0.32,0,10.811,57.3,4.04
2021-11-17 21:32:05,11/17/2021 9:54:42 p. m.,16.97,5.47,103,249.2,655,555,1.5,0.328,0.32,0,10.813,56.9,4.01
2021-11-17 21:32:10,11/17/2021 9:54:47 p. m.,16.97,5.47,103,249.2,655,555,1.5,0.328,0.32,0,10.813,56.6,3.99
2021-11-17 21:32:15,11/17/2021 9:54:52 p. m.,16.97,5.47,103.1,249.2,655,555,1.5,0.328,0.32,0,10.815,56.4,3.98
2021-11-17 21:32:20,11/17/2021 9:54:57 p. m.,16.96,5.47,103.1,249.2,655,555,1.5,0.328,0.32,0,10.813,56.3,3.97
2021-11-17 21:32:25,11/17/2021 9:55:02 p. m.,16.96,5.47,103,249.2,655,555,1.5,0.328,0.32,0,10.813,56.2,3.96
2021-11-17 21:32:30,11/17/2021 9:55:07 p. m.,16.96,5.47,103,249.2,655,555,1.5,0.328,0.32,0,10.815,56,3.95
2021-11-17 21:32:35,11/17/2021 9:55:12 p. m.,16.96,5.47,103,249.2,656,555,1.5,0.328,0.32,0,10.814,55.9,3.94
2021-11-17 21:32:40,11/17/2021 9:55:17 p. m.,16.96,5.47,103,249.2,656,555,1.5,0.328,0.32,0,10.815,56.6,3.99
2021-11-17 21:32:45,11/17/2021 9:55:22 p. m.,16.96,5.47,103,249.2,656,555,1.5,0.328,0.32,0,10.813,56.9,4.01
2021-11-17 21:32:50,11/17/2021 9:55:27 p. m.,16.96,5.47,103,249.2,656,555,1.5,0.328,0.32,0,10.814,56.8,4.01
2021-11-17 21:32:55,11/17/2021 9:55:32 p. m.,16.96,5.47,103,249.2,656,555,1.5,0.328,0.32,0,10.814,57.2,4.03
2021-11-17 21:33:00,11/17/2021 9:55:37 p. m.,16.96,5.47,103,249.2,655,555,1.5,0.328,0.32,0,10.812,58.2,4.1
2021-11-17 21:33:05,11/17/2021 9:55:42 p. m.,16.96,5.47,103.1,249.2,655,555,1.5,0.328,0.32,0,10.814,58.2,4.1
2021-11-17 21:33:10,11/17/2021 9:55:47 p. m.,16.96,5.47,103,249.2,655,555,1.5,0.328,0.32,0,10.816,58,4.09
2021-11-17 21:33:15,11/17/2021 9:55:52 p. m.,16.96,5.47,102.9,249.2,655,555,1.5,0.328,0.32,0,10.814,57.8,4.07
2021-11-17 21:33:20,11/17/2021 9:55:57 p. m.,16.96,5.47,103.1,249.2,655,555,1.5,0.328,0.32,0,10.814,57.7,4.07
2021-11-17 21:33:25,11/17/2021 9:56:02 p. m.,16.96,5.47,103,249.2,655,555,1.5,0.328,0.32,0,10.814,57.7,4.07
2021-11-17 21:33:30,11/17/2021 9:56:07 p. m.,16.96,5.47,103,249.2,655,555,1.5,0.328,0.32,0,10.814,57.8,4.08
2021-11-17 21:33:35,11/17/2021 9:56:12 p. m.,16.96,5.47,103,249.2,655,555,1.5,0.328,0.32,0,10.814,58.1,4.1
2021-11-17 21:33:40,11/17/2021 9:56:17 p. m.,16.96,5.47,103.1,249.2,655,555,1.5,0.328,0.32,0,10.814,58,4.09
2021-11-17 21:33:45,11/17/2021 9:56:22 p. m.,16.96,5.47,103,249.2,656,555,1.5,0.328,0.32,0,10.815,58.3,4.11
2021-11-17 21:33:50,11/17/2021 9:56:27 p. m.,16.96,5.47,103,249.2,655,555,1.5,0.328,0.32,0,10.813,58.4,4.12
2021-11-17 21:33:55,11/17/2021 9:56:32 p. m.,16.96,5.47,103,249.2,655,555,1.5,0.328,0.32,0,10.811,58.2,4.1
2021-11-17 21:34:00,11/17/2021 9:56:37 p. m.,16.96,5.47,103,249.2,656,555,1.5,0.328,0.32,0,10.81,58,4.09
2021-11-17 21:34:05,11/17/2021 9:56:42 p. m.,16.96,5.47,103,249.2,656,555,1.5,0.328,0.32,0,10.81,57.7,4.07
2021-11-17 21:34:10,11/17/2021 9:56:47 p. m.,16.96,5.47,103,249.2,656,555,1.5,0.328,0.32,0,10.81,57.7,4.07
2021-11-17 21:34:15,11/17/2021 9:56:52 p. m.,16.95,5.47,103,249.2,656,555,1.5,0.328,0.32,0,10.809,58.2,4.1
2021-11-17 21:34:20,11/17/2021 9:56:57 p. m.,16.95,5.47,103,249.2,656,555,1.5,0.328,0.32,0,10.811,58.6,4.13
2021-11-17 21:34:25,11/17/2021 9:57:02 p. m.,16.95,5.47,102.9,249.2,656,555,1.5,0.328,0.32,0,10.813,58.6,4.13
2021-11-17 21:34:30,11/17/2021 9:57:07 p. m.,16.96,5.47,103,249.2,656,555,1.5,0.328,0.32,0,10.813,58.7,4.14
2021-11-17 21:34:35,11/17/2021 9:57:12 p. m.,16.96,5.47,103,249.2,656,555,1.5,0.328,0.32,0,10.813,58.9,4.16
2021-11-17 21:34:40,11/17/2021 9:57:17 p. m.,16.95,5.47,103,249.2,656,555,1.5,0.328,0.32,0,10.813,60,4.23
2021-11-17 21:34:45,11/17/2021 9:57:22 p. m.,16.95,5.47,103.1,249.2,656,555,1.5,0.328,0.32,0,10.813,59.7,4.21
2021-11-17 21:34:50,11/17/2021 9:57:27 p. m.,16.95,5.47,103.1,249.2,655,555,1.5,0.328,0.32,0,10.812,59.4,4.19
2021-11-17 21:34:55,11/17/2021 9:57:32 p. m.,16.95,5.47,103.1,249.2,656,555,1.5,0.328,0.32,0,10.813,59.3,4.18
2021-11-17 21:35:00,11/17/2021 9:57:37 p. m.,16.95,5.47,103.1,249.2,656,555,1.5,0.328,0.32,0,10.81,59.5,4.19
2021-11-17 21:35:05,11/17/2021 9:57:42 p. m.,16.95,5.47,103.1,249.2,656,555,1.5,0.328,0.32,0,10.811,59,4.16
2021-11-17 21:35:10,11/17/2021 9:57:47 p. m.,16.95,5.47,103.1,249.2,656,555,1.5,0.328,0.32,0,10.812,58.9,4.15
2021-11-17 21:35:15,11/17/2021 9:57:52 p. m.,16.95,5.47,103.2,249.2,655,555,1.5,0.328,0.32,0,10.812,58.7,4.14
2021-11-17 21:35:20,11/17/2021 9:57:57 p. m.,16.95,5.47,103.1,249.2,655,555,1.5,0.328,0.32,0,10.813,58.5,4.13
2021-11-17 21:35:25,11/17/2021 9:58:02 p. m.,16.95,5.47,103,249.2,656,555,1.5,0.328,0.32,0,10.811,58.8,4.14
2021-11-17 21:35:30,11/17/2021 9:58:07 p. m.,16.95,5.47,103,249.2,656,555,1.5,0.328,0.32,0,10.814,58.9,4.15
2021-11-17 21:35:35,11/17/2021 9:58:12 p. m.,16.95,5.47,103,249.2,655,555,1.5,0.328,0.32,0,10.814,59.1,4.17
2021-11-17 21:35:40,11/17/2021 9:58:17 p. m.,16.95,5.47,103.1,249.2,656,555,1.5,0.328,0.32,0,10.813,58.9,4.16
2021-11-17 21:35:45,11/17/2021 9:58:22 p. m.,16.95,5.47,103.1,249.2,656,555,1.5,0.328,0.32,0,10.814,58.5,4.13
2021-11-17 21:35:50,11/17/2021 9:58:27 p. m.,16.94,5.47,103,249.2,656,555,1.5,0.328,0.32,0,10.816,58.5,4.13
2021-11-17 21:35:55,11/17/2021 9:58:32 p. m.,16.94,5.47,103.1,249.2,656,555,1.5,0.328,0.32,0,10.816,59.1,4.17
2021-11-17 21:36:00,11/17/2021 9:58:37 p. m.,16.94,5.47,103.1,249.2,656,555,1.5,0.328,0.32,0,10.815,59.6,4.21
2021-11-17 21:36:05,11/17/2021 9:58:42 p. m.,16.94,5.47,103.1,249.1,656,555,1.5,0.328,0.32,0,10.814,59.6,4.2
2021-11-17 21:36:10,11/17/2021 9:58:47 p. m.,16.94,5.47,103.1,249.1,656,555,1.5,0.328,0.32,0,10.814,59.4,4.19
2021-11-17 21:36:15,11/17/2021 9:58:52 p. m.,16.94,5.47,103.2,249.2,656,555,1.5,0.328,0.32,0,10.815,59.4,4.19
2021-11-17 21:36:20,11/17/2021 9:58:57 p. m.,16.94,5.47,103.1,249.1,656,555,1.5,0.328,0.32,0,10.815,59.2,4.17
2021-11-17 21:36:25,11/17/2021 9:59:02 p. m.,16.94,5.47,103.1,249.1,656,555,1.5,0.328,0.32,0,10.815,58.9,4.16
2021-11-17 21:36:30,11/17/2021 9:59:07 p. m.,16.94,5.47,103,249.1,656,555,1.5,0.328,0.32,0,10.813,58.8,4.15
2021-11-17 21:36:35,11/17/2021 9:59:12 p. m.,16.94,5.47,103,249.1,656,555,1.5,0.328,0.32,0,10.814,58.7,4.14
2021-11-17 21:36:40,11/17/2021 9:59:17 p. m.,16.94,5.47,103.1,249.1,656,555,1.5,0.328,0.32,0,10.813,58.4,4.12
2021-11-17 21:36:45,11/17/2021 9:59:22 p. m.,16.94,5.47,103,249.1,655,555,1.5,0.328,0.32,0,10.815,58.3,4.12
